name,type,start_time,duration,"error","data","ack","address","read"
"I2C","start",420.719403875,0.000000062,,,,,
"I2C","address",420.719414062,0.0000865,,,true,0x0B,true
"I2C","data",420.71960625,0.0000865,,0x04,true,,
"I2C","data",420.719808437,0.0000865,,0x00,true,,
"I2C","data",420.719953687,0.0000865,,0x00,true,,
"I2C","data",420.720099,0.000086438,,0x00,true,,
"I2C","data",420.72024425,0.000086438,,0x00,true,,
"I2C","data",420.720385688,0.000086438,,0x54,false,,
"I2C","stop",420.72053625,0.000000062,,,,,
"I2C","start",420.721715,0.000000062,,,,,
"I2C","address",420.721725187,0.0000865,,,true,0x0B,false
"I2C","data",420.721816875,0.000157312,,0x00,true,,
"I2C","data",420.721979375,0.000131563,,0x53,true,,
"I2C","data",420.722116125,0.000133938,,0x00,true,,
"I2C","data",420.72225525,0.000133063,,0x20,true,,
"I2C","stop",420.722398688,0.000000063,,,,,
"I2C","start",420.722407687,0.000000063,,,,,
"I2C","address",420.722417875,0.0000865,,,true,0x0B,false
"I2C","data",420.722509563,0.00119475,,0x23,true,,
"I2C","start",420.7237145,0.000000063,,,,,
"I2C","address",420.72372475,0.0000865,,,true,0x0B,true
"I2C","data",420.723869125,0.0000865,,0x04,true,,
"I2C","data",420.724013562,0.0000865,,0x00,true,,
"I2C","data",420.724158938,0.0000865,,0x00,true,,
"I2C","data",420.724304313,0.0000865,,0x00,true,,
"I2C","data",420.724449687,0.0000865,,0x00,true,,
"I2C","data",420.72459125,0.0000865,,0x54,false,,
"I2C","stop",420.724741812,0.000000063,,,,,
"I2C","start",420.724759188,0.000000063,,,,,
"I2C","address",420.724769375,0.0000865,,,true,0x0B,false
"I2C","data",420.724861125,0.00021625,,0x00,true,,
"I2C","data",420.725082563,0.000131062,,0x54,true,,
"I2C","data",420.725218875,0.000133875,,0x00,true,,
"I2C","data",420.725357938,0.000132938,,0x4B,true,,
"I2C","stop",420.725501313,0.000000063,,,,,
"I2C","start",420.72662575,0.000000063,,,,,
"I2C","address",420.726635938,0.0000865,,,true,0x0B,false
"I2C","data",420.726727625,0.000472,,0x23,true,,
"I2C","start",420.727209813,0.000000063,,,,,
"I2C","address",420.72722,0.0000865,,,true,0x0B,true
"I2C","data",420.727367313,0.000086437,,0x04,true,,
"I2C","data",420.727514563,0.0000865,,0x86,true,,
"I2C","data",420.727662875,0.000086437,,0x03,true,,
"I2C","data",420.727811562,0.0000865,,0x06,true,,
"I2C","data",420.727960312,0.0000865,,0x00,true,,
"I2C","data",420.728104687,0.0000865,,0xD2,false,,
"I2C","stop",420.728258063,0.000000063,,,,,
"I2C","start",420.7285465,0.000000063,,,,,
"I2C","address",420.728556687,0.0000865,,,true,0x0B,false
"I2C","data",420.728648437,0.00016025,,0x00,true,,
"I2C","data",420.728813875,0.0001335,,0x55,true,,
"I2C","data",420.728952625,0.000136375,,0x00,true,,
"I2C","data",420.729094187,0.000136375,,0x5E,true,,
"I2C","stop",420.729241,0.000000063,,,,,
"I2C","start",420.729247938,0.000000062,,,,,
"I2C","address",420.729258125,0.0000865,,,true,0x0B,false
"I2C","data",420.729349813,0.001162187,,0x23,true,,
"I2C","start",420.730522188,0.000000062,,,,,
"I2C","address",420.730532438,0.000086437,,,true,0x0B,true
"I2C","data",420.730679688,0.000086438,,0x02,true,,
"I2C","data",420.730833188,0.0000865,,0x10,true,,
"I2C","data",420.730980938,0.0000865,,0x08,true,,
"I2C","data",420.731126375,0.0000865,,0x16,true,,
"I2C","data",420.731276063,0.0000865,,0x16,true,,
"I2C","data",420.73142,0.0000865,,0x16,false,,
"I2C","stop",420.731565375,0.000000063,,,,,
"I2C","start",420.735093437,0.000000063,,,,,
"I2C","address",420.735103625,0.0000865,,,true,0x0B,false
"I2C","data",420.735195313,0.000189187,,0x09,true,,
"I2C","start",420.735394687,0.000000063,,,,,
"I2C","address",420.735404875,0.0000865,,,true,0x0B,true
"I2C","data",420.735568313,0.0000865,,0x16,true,,
"I2C","data",420.735716125,0.000086437,,0x31,true,,
"I2C","data",420.7358615,0.0000865,,0xD5,false,,
"I2C","stop",420.736015875,0.000000062,,,,,
"I2C","start",420.736631187,0.000000063,,,,,
"I2C","address",420.736641437,0.0000865,,,true,0x0B,false
"I2C","data",420.736733125,0.0001835,,0x0A,true,,
"I2C","start",420.736926812,0.000000063,,,,,
"I2C","address",420.736937,0.0000865,,,true,0x0B,true
"I2C","data",420.737083812,0.000086438,,0xA3,true,,
"I2C","data",420.737230562,0.0000865,,0xFC,true,,
"I2C","data",420.737375938,0.0000865,,0x8C,false,,
"I2C","stop",420.737530375,0.000000063,,,,,
"I2C","start",420.737541062,0.000000063,,,,,
"I2C","address",420.73755125,0.0000865,,,true,0x0B,false
"I2C","data",420.737642938,0.00022075,,0x10,true,,
"I2C","start",420.737873875,0.000000063,,,,,
"I2C","address",420.737884125,0.000086438,,,true,0x0B,true
"I2C","data",420.738029812,0.0000865,,0xE4,true,,
"I2C","data",420.738176562,0.0000865,,0x04,true,,
"I2C","data",420.738320938,0.0000865,,0xA1,false,,
"I2C","stop",420.738474875,0.000000062,,,,,
"I2C","start",420.738490437,0.000000063,,,,,
"I2C","address",420.738500687,0.0000865,,,true,0x0B,false
"I2C","data",420.738592375,0.0002155,,0x0F,true,,
"I2C","start",420.738818063,0.000000063,,,,,
"I2C","address",420.738828313,0.0000865,,,true,0x0B,true
"I2C","data",420.738975063,0.0000865,,0xA4,true,,
"I2C","data",420.739120875,0.0000865,,0x04,true,,
"I2C","data",420.73926575,0.0000865,,0x4F,false,,
"I2C","stop",420.739419188,0.000000063,,,,,
"I2C","start",420.739429813,0.000000062,,,,,
"I2C","address",420.73944,0.0000865,,,true,0x0B,false
"I2C","data",420.739531688,0.000219625,,0x08,true,,
"I2C","start",420.7397615,0.000000063,,,,,
"I2C","address",420.739771688,0.0000865,,,true,0x0B,true
"I2C","data",420.7399175,0.0000865,,0xB7,true,,
"I2C","data",420.740063812,0.0000865,,0x0B,true,,
"I2C","data",420.74020875,0.000086437,,0x68,false,,
"I2C","stop",420.740362625,0.000000063,,,,,
"I2C","start",420.74177875,0.000000063,,,,,
"I2C","address",420.741788938,0.0000865,,,true,0x0B,false
"I2C","data",420.741880625,0.000170562,,0x0D,true,,
"I2C","start",420.742061375,0.000000063,,,,,
"I2C","address",420.742071562,0.0000865,,,true,0x0B,true
"I2C","data",420.742217312,0.0000865,,0x5F,true,,
"I2C","data",420.742363562,0.000086438,,0x00,true,,
"I2C","data",420.742508438,0.0000865,,0xFC,false,,
"I2C","stop",420.742662312,0.000000063,,,,,
"I2C","start",420.742672938,0.000000063,,,,,
"I2C","address",420.742683125,0.0000865,,,true,0x0B,false
"I2C","data",420.742774812,0.000280437,,0x51,true,,
"I2C","start",420.743065437,0.000000063,,,,,
"I2C","address",420.743075625,0.0000865,,,true,0x0B,true
"I2C","data",420.74322325,0.0000865,,0x04,true,,
"I2C","data",420.743370938,0.0000865,,0x00,true,,
"I2C","data",420.743519563,0.0000865,,0x00,true,,
"I2C","data",420.743668188,0.0000865,,0x00,true,,
"I2C","data",420.743816,0.0000865,,0x00,true,,
"I2C","data",420.743961375,0.0000865,,0xDA,false,,
"I2C","stop",420.744115313,0.000000062,,,,,
"I2C","start",420.744130375,0.000000063,,,,,
"I2C","address",420.744140562,0.0000865,,,true,0x0B,false
"I2C","data",420.74423225,0.000230938,,0xD2,true,,
"I2C","start",420.744473375,0.000000063,,,,,
"I2C","address",420.744483625,0.000086437,,,true,0x0B,true
"I2C","data",420.744629813,0.000086437,,0x00,true,,
"I2C","data",420.744776063,0.0000865,,0x00,true,,
"I2C","data",420.744920875,0.000086437,,0x2C,false,,
"I2C","stop",420.745074687,0.000000063,,,,,
"I2C","start",420.745089563,0.000000062,,,,,
"I2C","address",420.745099812,0.000086438,,,true,0x0B,false
"I2C","data",420.7451915,0.000208125,,0x3F,true,,
"I2C","start",420.745409812,0.000000063,,,,,
"I2C","address",420.745420062,0.000086437,,,true,0x0B,true
"I2C","data",420.745566375,0.000086438,,0x59,true,,
"I2C","data",420.745712687,0.0000865,,0x10,true,,
"I2C","data",420.745857563,0.0000865,,0x77,false,,
"I2C","stop",420.746011937,0.000000063,,,,,
"I2C","start",420.746632562,0.000000063,,,,,
"I2C","address",420.74664275,0.0000865,,,true,0x0B,false
"I2C","data",420.746734438,0.000163125,,0x3E,true,,
"I2C","start",420.74690775,0.000000063,,,,,
"I2C","address",420.746918,0.0000865,,,true,0x0B,true
"I2C","data",420.747234125,0.0000865,,0x5F,true,,
"I2C","data",420.747386688,0.0000865,,0x10,true,,
"I2C","data",420.747535438,0.0000865,,0x1F,false,,
"I2C","stop",420.747727688,0.000000063,,,,,
"I2C","start",420.748508562,0.000000063,,,,,
"I2C","address",420.748518812,0.000086438,,,true,0x0B,false
"I2C","data",420.7486105,0.00016,,0x3D,true,,
"I2C","start",420.748780688,0.000000062,,,,,
"I2C","address",420.748790875,0.0000865,,,true,0x0B,true
"I2C","data",420.748934313,0.0000865,,0x5E,true,,
"I2C","data",420.74907775,0.0000865,,0x10,true,,
"I2C","data",420.749219812,0.0000865,,0x30,false,,
"I2C","stop",420.749370375,0.000000062,,,,,
"I2C","start",420.749383125,0.000000062,,,,,
"I2C","address",420.749393312,0.0000865,,,true,0x0B,false
"I2C","data",420.749485,0.000215625,,0x3F,true,,
"I2C","start",420.749710812,0.000000063,,,,,
"I2C","address",420.749721,0.0000865,,,true,0x0B,true
"I2C","data",420.749864,0.0000865,,0x59,true,,
"I2C","data",420.750071938,0.0000865,,0x10,true,,
"I2C","data",420.750271188,0.0000865,,0x77,false,,
"I2C","stop",420.750422188,0.000000063,,,,,
"I2C","start",420.75497125,0.000000063,,,,,
"I2C","address",420.7549815,0.0000865,,,true,0x0B,false
"I2C","data",420.755073187,0.000159375,,0x3E,true,,
"I2C","start",420.75524275,0.000000063,,,,,
"I2C","address",420.755253,0.0000865,,,true,0x0B,true
"I2C","data",420.755396437,0.0000865,,0x5F,true,,
"I2C","data",420.755539937,0.000086438,,0x10,true,,
"I2C","data",420.755682,0.0000865,,0x1F,false,,
"I2C","stop",420.755832563,0.000000062,,,,,
"I2C","start",420.756671375,0.000000063,,,,,
"I2C","address",420.756681562,0.0000865,,,true,0x0B,false
"I2C","data",420.756773313,0.000159188,,0x3D,true,,
"I2C","start",420.756942687,0.000000063,,,,,
"I2C","address",420.756952937,0.000086438,,,true,0x0B,true
"I2C","data",420.757096375,0.0000865,,0x5E,true,,
"I2C","data",420.757239875,0.0000865,,0x10,true,,
"I2C","data",420.757381937,0.0000865,,0x30,false,,
"I2C","stop",420.7575325,0.000000062,,,,,
"I2C","start",421.7353015,0.000000063,,,,,
"I2C","address",421.735311687,0.0000865,,,true,0x0B,false
"I2C","data",421.735403375,0.0001795,,0xD5,true,,
"I2C","start",421.735593063,0.000000062,,,,,
"I2C","address",421.735603313,0.0000865,,,true,0x0B,true
"I2C","data",421.735788875,0.000086437,,0x00,true,,
"I2C","data",421.735931875,0.000086437,,0x00,true,,
"I2C","data",421.736073938,0.000086437,,0x4E,false,,
"I2C","stop",421.7362245,0.000000063,,,,,
"I2C","start",421.736848313,0.000000063,,,,,
"I2C","address",421.736858563,0.000086438,,,true,0x0B,false
"I2C","data",421.73695025,0.0001775,,0xD3,true,,
"I2C","data",421.737132938,0.000131625,,0x00,true,,
"I2C","data",421.73726975,0.000134,,0x00,true,,
"I2C","data",421.737409,0.000132938,,0x81,true,,
"I2C","stop",421.737552375,0.000000063,,,,,
"I2C","start",421.73756425,0.000000063,,,,,
"I2C","address",421.7375745,0.000086437,,,true,0x0B,false
"I2C","data",421.737666187,0.000209563,,0x00,true,,
"I2C","data",421.737881,0.0001315,,0x51,true,,
"I2C","data",421.738017688,0.000133875,,0x00,true,,
"I2C","data",421.738156812,0.000132938,,0x0A,true,,
"I2C","stop",421.738300187,0.000000063,,,,,
"I2C","start",421.738711125,0.000000062,,,,,
"I2C","address",421.738721312,0.0000865,,,true,0x0B,false
"I2C","data",421.738813063,0.00079025,,0x23,true,,
"I2C","start",421.7396135,0.000000062,,,,,
"I2C","address",421.739623687,0.0000865,,,true,0x0B,true
"I2C","data",421.739768438,0.0000865,,0x04,true,,
"I2C","data",421.739912812,0.0000865,,0x00,true,,
"I2C","data",421.740058187,0.0000865,,0x00,true,,
"I2C","data",421.740203625,0.000086438,,0x00,true,,
"I2C","data",421.740349,0.000086438,,0x00,true,,
"I2C","data",421.7404905,0.0000865,,0x54,false,,
"I2C","stop",421.740641,0.000000063,,,,,
"I2C","start",421.741993063,0.000000063,,,,,
"I2C","address",421.74200325,0.0000865,,,true,0x0B,false
"I2C","data",421.742095,0.000157125,,0x00,true,,
"I2C","data",421.742257375,0.000131438,,0x53,true,,
"I2C","data",421.742394063,0.000133812,,0x00,true,,
"I2C","data",421.742533125,0.000133,,0x20,true,,
"I2C","stop",421.7426765,0.000000062,,,,,
"I2C","start",421.742684625,0.000000063,,,,,
"I2C","address",421.742694875,0.0000865,,,true,0x0B,false
"I2C","data",421.742786562,0.001195562,,0x23,true,,
"I2C","start",421.743992312,0.000000063,,,,,
"I2C","address",421.744002562,0.0000865,,,true,0x0B,true
"I2C","data",421.744146937,0.000086438,,0x04,true,,
"I2C","data",421.744291313,0.0000865,,0x00,true,,
"I2C","data",421.744436625,0.0000865,,0x00,true,,
"I2C","data",421.744582,0.0000865,,0x00,true,,
"I2C","data",421.744727375,0.0000865,,0x00,true,,
"I2C","data",421.744868937,0.0000865,,0x54,false,,
"I2C","stop",421.745019563,0.000000063,,,,,
"I2C","start",421.745036438,0.000000063,,,,,
"I2C","address",421.745046688,0.000086437,,,true,0x0B,false
"I2C","data",421.745138375,0.00021675,,0x00,true,,
"I2C","data",421.745360312,0.000131063,,0x54,true,,
"I2C","data",421.745496625,0.000133938,,0x00,true,,
"I2C","data",421.745635812,0.000133,,0x4B,true,,
"I2C","stop",421.745779187,0.000000063,,,,,
"I2C","start",421.746840375,0.000000063,,,,,
"I2C","address",421.746850625,0.0000865,,,true,0x0B,false
"I2C","data",421.746942312,0.000469438,,0x23,true,,
"I2C","start",421.747421938,0.000000062,,,,,
"I2C","address",421.747432125,0.0000865,,,true,0x0B,true
"I2C","data",421.747576438,0.0000865,,0x04,true,,
"I2C","data",421.747720813,0.0000865,,0x86,true,,
"I2C","data",421.747866125,0.000086438,,0x03,true,,
"I2C","data",421.748011375,0.0000865,,0x06,true,,
"I2C","data",421.748156687,0.0000865,,0x00,true,,
"I2C","data",421.748298187,0.0000865,,0xD2,false,,
"I2C","stop",421.748448812,0.000000063,,,,,
"I2C","start",421.748751375,0.000000063,,,,,
"I2C","address",421.748761563,0.0000865,,,true,0x0B,false
"I2C","data",421.74885325,0.000157062,,0x00,true,,
"I2C","data",421.7490155,0.000200813,,0x55,true,,
"I2C","data",421.7492215,0.000196063,,0x00,true,,
"I2C","data",421.74942275,0.0001335,,0x5E,true,,
"I2C","stop",421.749566688,0.000000062,,,,,
"I2C","start",421.749575375,0.000000063,,,,,
"I2C","address",421.749585562,0.0000865,,,true,0x0B,false
"I2C","data",421.74967725,0.001202937,,0x23,true,,
"I2C","start",421.750890375,0.000000063,,,,,
"I2C","address",421.750900563,0.0000865,,,true,0x0B,true
"I2C","data",421.751045438,0.0000865,,0x02,true,,
"I2C","data",421.751189875,0.0000865,,0x10,true,,
"I2C","data",421.751335312,0.000086438,,0x08,true,,
"I2C","data",421.751476875,0.000086438,,0x16,true,,
"I2C","data",421.751622688,0.0000865,,0x16,true,,
"I2C","data",421.75176425,0.0000865,,0x16,false,,
"I2C","stop",421.75190675,0.000000063,,,,,
"I2C","start",421.755167,0.000000063,,,,,
"I2C","address",421.755177188,0.0000865,,,true,0x0B,false
"I2C","data",421.755268937,0.000170688,,0x09,true,,
"I2C","start",421.755449812,0.000000063,,,,,
"I2C","address",421.75546,0.0000865,,,true,0x0B,true
"I2C","data",421.755602937,0.0000865,,0x15,true,,
"I2C","data",421.755746312,0.0000865,,0x31,true,,
"I2C","data",421.75588825,0.000086437,,0xEA,false,,
"I2C","stop",421.75603875,0.000000062,,,,,
"I2C","start",421.756883437,0.000000063,,,,,
"I2C","address",421.756893687,0.0000865,,,true,0x0B,false
"I2C","data",421.756985375,0.000170313,,0x0A,true,,
"I2C","start",421.757165875,0.000000063,,,,,
"I2C","address",421.757176062,0.0000865,,,true,0x0B,true
"I2C","data",421.757318937,0.0000865,,0xA5,true,,
"I2C","data",421.757462313,0.0000865,,0xFC,true,,
"I2C","data",421.757604188,0.0000865,,0xF2,false,,
"I2C","stop",421.75775475,0.000000063,,,,,
"I2C","start",421.7577675,0.000000063,,,,,
"I2C","address",421.757777687,0.0000865,,,true,0x0B,false
"I2C","data",421.757869438,0.000227875,,0x10,true,,
"I2C","start",421.7581075,0.000000063,,,,,
"I2C","address",421.75811775,0.000086438,,,true,0x0B,true
"I2C","data",421.758260625,0.0000865,,0xE4,true,,
"I2C","data",421.758404063,0.0000865,,0x04,true,,
"I2C","data",421.758546,0.0000865,,0xA1,false,,
"I2C","stop",421.7586965,0.000000063,,,,,
"I2C","start",421.758762563,0.000000062,,,,,
"I2C","address",421.758772813,0.000086437,,,true,0x0B,false
"I2C","data",421.7588645,0.000174562,,0x0F,true,,
"I2C","start",421.75904925,0.000000063,,,,,
"I2C","address",421.759059438,0.0000865,,,true,0x0B,true
"I2C","data",421.759202375,0.0000865,,0xA3,true,,
"I2C","data",421.759345875,0.0000865,,0x04,true,,
"I2C","data",421.759487875,0.0000865,,0x24,false,,
"I2C","stop",421.7596385,0.000000063,,,,,
"I2C","start",421.759648313,0.000000062,,,,,
"I2C","address",421.7596585,0.0000865,,,true,0x0B,false
"I2C","data",421.759750188,0.0002295,,0x08,true,,
"I2C","start",421.759989875,0.000000063,,,,,
"I2C","address",421.760000125,0.000086438,,,true,0x0B,true
"I2C","data",421.7601435,0.0000865,,0xB7,true,,
"I2C","data",421.760287,0.0000865,,0x0B,true,,
"I2C","data",421.760429,0.0000865,,0x68,false,,
"I2C","stop",421.760579625,0.000000063,,,,,
"I2C","start",421.761922687,0.000000063,,,,,
"I2C","address",421.761932875,0.0000865,,,true,0x0B,false
"I2C","data",421.762024563,0.000167562,,0x0D,true,,
"I2C","start",421.762202312,0.000000063,,,,,
"I2C","address",421.7622125,0.0000865,,,true,0x0B,true
"I2C","data",421.762355938,0.0000865,,0x5F,true,,
"I2C","data",421.762499375,0.0000865,,0x00,true,,
"I2C","data",421.762641375,0.000086437,,0xFC,false,,
"I2C","stop",421.762791875,0.000000063,,,,,
"I2C","start",421.762804562,0.000000063,,,,,
"I2C","address",421.76281475,0.0000865,,,true,0x0B,false
"I2C","data",421.762906438,0.000287562,,0x51,true,,
"I2C","start",421.76320425,0.000000063,,,,,
"I2C","address",421.763214437,0.0000865,,,true,0x0B,true
"I2C","data",421.763359312,0.000086438,,0x04,true,,
"I2C","data",421.763503688,0.0000865,,0x00,true,,
"I2C","data",421.763649063,0.000086438,,0x00,true,,
"I2C","data",421.763794437,0.000086437,,0x00,true,,
"I2C","data",421.763939687,0.0000865,,0x00,true,,
"I2C","data",421.764081187,0.000086438,,0xDA,false,,
"I2C","stop",421.764231625,0.000000063,,,,,
"I2C","start",421.764257375,0.000000063,,,,,
"I2C","address",421.764267562,0.0000865,,,true,0x0B,false
"I2C","data",421.764359313,0.000229188,,0xD2,true,,
"I2C","start",421.764598687,0.000000063,,,,,
"I2C","address",421.764608875,0.0000865,,,true,0x0B,true
"I2C","data",421.764801562,0.0000865,,0x00,true,,
"I2C","data",421.765002438,0.0000865,,0x00,true,,
"I2C","data",421.7651445,0.0000865,,0x2C,false,,
"I2C","stop",421.765295063,0.000000063,,,,,
"I2C","start",421.765309875,0.000000062,,,,,
"I2C","address",421.765320062,0.0000865,,,true,0x0B,false
"I2C","data",421.765411813,0.000217062,,0x3F,true,,
"I2C","start",421.765639062,0.000000063,,,,,
"I2C","address",421.765649312,0.0000865,,,true,0x0B,true
"I2C","data",421.765792187,0.000086438,,0x58,true,,
"I2C","data",421.765935562,0.0000865,,0x10,true,,
"I2C","data",421.766077625,0.0000865,,0x62,false,,
"I2C","stop",421.766228188,0.000000062,,,,,
"I2C","start",421.766861937,0.000000063,,,,,
"I2C","address",421.766872187,0.000086437,,,true,0x0B,false
"I2C","data",421.766963875,0.000159875,,0x3E,true,,
"I2C","start",421.767133937,0.000000063,,,,,
"I2C","address",421.767144125,0.0000865,,,true,0x0B,true
"I2C","data",421.7672875,0.0000865,,0x5E,true,,
"I2C","data",421.767431,0.0000865,,0x10,true,,
"I2C","data",421.767573,0.0000865,,0x0A,false,,
"I2C","stop",421.767723625,0.000000063,,,,,
"I2C","start",421.767733562,0.000000063,,,,,
"I2C","address",421.76774375,0.0000865,,,true,0x0B,false
"I2C","data",421.7678355,0.000218375,,0x3D,true,,
"I2C","start",421.768064063,0.000000063,,,,,
"I2C","address",421.768074313,0.000086437,,,true,0x0B,true
"I2C","data",421.76821725,0.0000865,,0x5E,true,,
"I2C","data",421.76836075,0.000086437,,0x10,true,,
"I2C","data",421.76850275,0.0000865,,0x30,false,,
"I2C","stop",421.768653375,0.000000063,,,,,
"I2C","start",421.76876825,0.000000063,,,,,
"I2C","address",421.7687785,0.0000865,,,true,0x0B,false
"I2C","data",421.768870187,0.000159937,,0x3F,true,,
"I2C","start",421.769040313,0.000000062,,,,,
"I2C","address",421.7690505,0.0000865,,,true,0x0B,true
"I2C","data",421.769194,0.0000865,,0x58,true,,
"I2C","data",421.7693375,0.0000865,,0x10,true,,
"I2C","data",421.769479563,0.0000865,,0x62,false,,
"I2C","stop",421.769630188,0.000000062,,,,,
"I2C","start",421.76964125,0.000000063,,,,,
"I2C","address",421.7696515,0.0000865,,,true,0x0B,false
"I2C","data",421.769743188,0.000217313,,0x3E,true,,
"I2C","start",421.769970688,0.000000063,,,,,
"I2C","address",421.769980875,0.0000865,,,true,0x0B,true
"I2C","data",421.770123875,0.0000865,,0x5E,true,,
"I2C","data",421.770267312,0.0000865,,0x10,true,,
"I2C","data",421.770409375,0.0000865,,0x0A,false,,
"I2C","stop",421.77056,0.000000063,,,,,
"I2C","start",421.777013188,0.000000062,,,,,
"I2C","address",421.777023375,0.0000865,,,true,0x0B,false
"I2C","data",421.777115063,0.000159625,,0x3D,true,,
"I2C","start",421.777284875,0.000000062,,,,,
"I2C","address",421.777295125,0.0000865,,,true,0x0B,true
"I2C","data",421.777438562,0.0000865,,0x5E,true,,
"I2C","data",421.777582063,0.0000865,,0x10,true,,
"I2C","data",421.777724125,0.000086438,,0x30,false,,
"I2C","stop",421.777874688,0.000000063,,,,,
"I2C","start",422.755367062,0.000000063,,,,,
"I2C","address",422.75537725,0.0000865,,,true,0x0B,false
"I2C","data",422.755468937,0.000179125,,0xD5,true,,
"I2C","start",422.75565825,0.000000062,,,,,
"I2C","address",422.7556685,0.000086437,,,true,0x0B,true
"I2C","data",422.75585375,0.0000865,,0x00,true,,
"I2C","data",422.755996625,0.000086437,,0x00,true,,
"I2C","data",422.756138562,0.0000865,,0x4E,false,,
"I2C","stop",422.756354188,0.000000063,,,,,
"I2C","start",422.757102625,0.000000062,,,,,
"I2C","address",422.757112812,0.0000865,,,true,0x0B,false
"I2C","data",422.757204563,0.000177375,,0xD3,true,,
"I2C","data",422.757387188,0.0001315,,0x00,true,,
"I2C","data",422.757523875,0.000133937,,0x00,true,,
"I2C","data",422.757663063,0.000132937,,0x81,true,,
"I2C","stop",422.757806437,0.000000063,,,,,
"I2C","start",422.757819563,0.000000063,,,,,
"I2C","address",422.757829813,0.000086438,,,true,0x0B,false
"I2C","data",422.7579215,0.000208312,,0x00,true,,
"I2C","data",422.758135063,0.000131437,,0x51,true,,
"I2C","data",422.758271687,0.000133812,,0x00,true,,
"I2C","data",422.75841075,0.000132875,,0x0A,true,,
"I2C","stop",422.758554063,0.000000062,,,,,
"I2C","start",422.758905813,0.000000062,,,,,
"I2C","address",422.758916,0.0000865,,,true,0x0B,false
"I2C","data",422.75900775,0.000849125,,0x23,true,,
"I2C","start",422.759867063,0.000000063,,,,,
"I2C","address",422.759877313,0.000086437,,,true,0x0B,true
"I2C","data",422.760054187,0.0000865,,0x04,true,,
"I2C","data",422.760202375,0.0000865,,0x00,true,,
"I2C","data",422.760351062,0.0000865,,0x00,true,,
"I2C","data",422.760499312,0.0000865,,0x00,true,,
"I2C","data",422.760647563,0.0000865,,0x00,true,,
"I2C","data",422.760791938,0.0000865,,0x54,false,,
"I2C","stop",422.760945375,0.000000063,,,,,
"I2C","start",422.762150375,0.000000063,,,,,
"I2C","address",422.762160563,0.0000865,,,true,0x0B,false
"I2C","data",422.762252312,0.000157188,,0x00,true,,
"I2C","data",422.762414687,0.000131438,,0x53,true,,
"I2C","data",422.762551313,0.000133875,,0x00,true,,
"I2C","data",422.762690375,0.000132875,,0x20,true,,
"I2C","stop",422.762833688,0.000000063,,,,,
"I2C","start",422.762843062,0.000000063,,,,,
"I2C","address",422.762853312,0.000086437,,,true,0x0B,false
"I2C","data",422.762945,0.00119375,,0x23,true,,
"I2C","start",422.764148938,0.000000062,,,,,
"I2C","address",422.764159125,0.0000865,,,true,0x0B,true
"I2C","data",422.764351187,0.0000865,,0x04,true,,
"I2C","data",422.764553438,0.0000865,,0x00,true,,
"I2C","data",422.764699312,0.000086437,,0x00,true,,
"I2C","data",422.764844625,0.000086437,,0x00,true,,
"I2C","data",422.764989937,0.0000865,,0x00,true,,
"I2C","data",422.765131375,0.0000865,,0x54,false,,
"I2C","stop",422.765281875,0.000000062,,,,,
"I2C","start",422.765299125,0.000000062,,,,,
"I2C","address",422.765309312,0.0000865,,,true,0x0B,false
"I2C","data",422.765401,0.000216,,0x00,true,,
"I2C","data",422.765622188,0.000131,,0x54,true,,
"I2C","data",422.765758437,0.000133875,,0x00,true,,
"I2C","data",422.765897563,0.000132937,,0x4B,true,,
"I2C","stop",422.766040938,0.000000062,,,,,
"I2C","start",422.767131875,0.000000062,,,,,
"I2C","address",422.767142062,0.0000865,,,true,0x0B,false
"I2C","data",422.767233813,0.000468625,,0x23,true,,
"I2C","start",422.767712625,0.000000063,,,,,
"I2C","address",422.767722812,0.0000865,,,true,0x0B,true
"I2C","data",422.767867187,0.0000865,,0x04,true,,
"I2C","data",422.768011625,0.0000865,,0x86,true,,
"I2C","data",422.768156938,0.0000865,,0x03,true,,
"I2C","data",422.768302375,0.000086437,,0x04,true,,
"I2C","data",422.76844775,0.000086438,,0x00,true,,
"I2C","data",422.76858925,0.0000865,,0xF8,false,,
"I2C","stop",422.768739875,0.000000063,,,,,
"I2C","start",422.769010125,0.000000062,,,,,
"I2C","address",422.769020313,0.0000865,,,true,0x0B,false
"I2C","data",422.769112063,0.000156875,,0x00,true,,
"I2C","data",422.769274188,0.0001315,,0x55,true,,
"I2C","data",422.769410938,0.000133875,,0x00,true,,
"I2C","data",422.769550063,0.000132937,,0x5E,true,,
"I2C","stop",422.769693437,0.000000063,,,,,
"I2C","start",422.7697005,0.000000063,,,,,
"I2C","address",422.76971075,0.0000865,,,true,0x0B,false
"I2C","data",422.769802438,0.001204187,,0x23,true,,
"I2C","start",422.771016813,0.000000062,,,,,
"I2C","address",422.771027,0.0000865,,,true,0x0B,true
"I2C","data",422.77117175,0.0000865,,0x02,true,,
"I2C","data",422.771316125,0.0000865,,0x10,true,,
"I2C","data",422.7714615,0.000086438,,0x08,true,,
"I2C","data",422.771603,0.0000865,,0x16,true,,
"I2C","data",422.771748812,0.0000865,,0x16,true,,
"I2C","data",422.771955812,0.0000865,,0x16,false,,
"I2C","stop",422.772154063,0.000000062,,,,,
"I2C","start",422.777256062,0.000000063,,,,,
"I2C","address",422.777266312,0.000086437,,,true,0x0B,false
